venta_id,timestamp,producto,categoria,precio_unit,cantidad,total,proveedor_id,fecha,hora,dia_sem,mes,semana
3388,2024-04-19 20:03:00,Arroz Costeño 5kg,Abarrotes,17.26,2,34.52,4,2024-04-19,20,Friday,4,16
3389,2024-03-18 14:08:00,Harina Blanca Flor 1kg,Abarrotes,3.22,5,16.1,4,2024-03-18,14,Monday,3,12
3390,2024-04-10 21:27:00,Coca-Cola 500ml,Bebidas,2.56,5,12.8,2,2024-04-10,21,Wednesday,4,15
3391,2024-07-28 11:19:00,Papel Higiénico Elite x4,Higiene,8.83,1,8.83,6,2024-07-28,11,Sunday,7,30
3392,2024-01-30 21:39:00,Leche Evaporada Gloria,Lácteos,3.19,3,9.57,3,2024-01-30,21,Tuesday,1,5
3393,2024-02-05 21:49:00,Galletas Oreo 36g,Snacks,1.47,1,1.47,7,2024-02-05,21,Monday,2,6
3394,2024-02-01 16:15:00,Aceite Primor 500ml,Abarrotes,5.33,2,10.66,4,2024-02-01,16,Thursday,2,5
3395,2024-04-22 14:31:00,Harina Blanca Flor 1kg,Abarrotes,3.2,3,9.6,4,2024-04-22,14,Monday,4,17
3396,2024-03-18 21:23:00,Lejía Clorox 900ml,Limpieza,4.43,3,13.29,6,2024-03-18,21,Monday,3,12
3397,2024-03-24 07:34:00,Pañales Huggies T4 x28,Higiene,33.62,1,33.62,6,2024-03-24,7,Sunday,3,12
3398,2024-07-31 07:18:00,Galletas Soda Field,Snacks,2.84,2,5.68,7,2024-07-31,7,Wednesday,7,31
3399,2024-01-27 09:03:00,Arroz Costeño 5kg,Abarrotes,17.75,1,17.75,4,2024-01-27,9,Saturday,1,4
3400,2024-02-02 08:59:00,Papel Higiénico Elite x4,Higiene,9.13,1,9.13,6,2024-02-02,8,Friday,2,5
3401,2024-03-01 10:40:00,Galletas Oreo 36g,Snacks,1.5,2,3.0,7,2024-03-01,10,Friday,3,9
3402,2024-07-16 09:34:00,Pañales Huggies T4 x28,Higiene,33.48,3,100.44,6,2024-07-16,9,Tuesday,7,29
3403,2024-05-22 21:35:00,Detergente Ariel 850g,Limpieza,12.25,2,24.5,6,2024-05-22,21,Wednesday,5,21
3404,2024-06-20 21:08:00,Queso Edam Gloria 250g,Lácteos,12.77,3,38.31,3,2024-06-20,21,Thursday,6,25
3405,2024-04-13 09:20:00,Leche Gloria Entera 1L,Lácteos,4.76,2,9.52,3,2024-04-13,9,Saturday,4,15
3406,2024-04-24 08:58:00,Agua San Luis 2.5L,Bebidas,3.51,1,3.51,1,2024-04-24,8,Wednesday,4,17
3407,2024-04-02 20:16:00,Pepsi 500ml,Bebidas,2.29,4,9.16,2,2024-04-02,20,Tuesday,4,14
3408,2024-04-30 08:40:00,Fideos Lavaggi 500g,Abarrotes,2.48,2,4.96,4,2024-04-30,8,Tuesday,4,18
3409,2024-03-17 21:07:00,Yogurt Gloria Fresa 1kg,Lácteos,6.35,2,12.7,3,2024-03-17,21,Sunday,3,11
3410,2024-03-17 20:12:00,Queso Edam Gloria 250g,Lácteos,12.34,2,24.68,3,2024-03-17,20,Sunday,3,11
3411,2024-01-10 21:32:00,Arroz Costeño 5kg,Abarrotes,17.01,5,85.05,4,2024-01-10,21,Wednesday,1,2
3412,2024-02-01 21:05:00,Arroz Costeño 1kg,Abarrotes,3.84,1,3.84,4,2024-02-01,21,Thursday,2,5
3413,2024-07-30 11:27:00,Sal Marina 1kg,Abarrotes,1.5,1,1.5,5,2024-07-30,11,Tuesday,7,31
3414,2024-05-16 08:22:00,Chifles La Doña 80g,Snacks,2.0,1,2.0,7,2024-05-16,8,Thursday,5,20
3415,2024-02-20 09:27:00,Galletas Oreo 36g,Snacks,1.48,1,1.48,7,2024-02-20,9,Tuesday,2,8
3416,2024-03-21 08:44:00,Agua San Luis 500ml,Bebidas,1.19,3,3.57,1,2024-03-21,8,Thursday,3,12
3417,2024-08-25 20:30:00,Arroz Costeño 5kg,Abarrotes,17.03,5,85.15,4,2024-08-25,20,Sunday,8,34
3418,2024-05-24 17:27:00,Chifles La Doña 80g,Snacks,2.0,3,6.0,7,2024-05-24,17,Friday,5,21
3419,2024-03-12 21:05:00,Harina Blanca Flor 1kg,Abarrotes,3.19,4,12.76,4,2024-03-12,21,Tuesday,3,11
3420,2024-08-26 08:37:00,Lejía Clorox 900ml,Limpieza,4.63,1,4.63,6,2024-08-26,8,Monday,8,35
3421,2024-02-23 10:37:00,Azúcar Cartavio 1kg,Abarrotes,3.52,5,17.6,5,2024-02-23,10,Friday,2,8
3422,2024-06-10 14:57:00,Lejía Clorox 900ml,Limpieza,4.38,2,8.76,6,2024-06-10,14,Monday,6,24
3423,2024-05-27 06:44:00,Queso Edam Gloria 250g,Lácteos,12.21,1,12.21,3,2024-05-27,6,Monday,5,22
3424,2024-06-01 21:14:00,Chancay 60g,Panadería,0.49,3,1.47,8,2024-06-01,21,Saturday,6,22
3425,2024-08-01 16:10:00,Azúcar Cartavio 1kg,Abarrotes,3.54,1,3.54,5,2024-08-01,16,Thursday,8,31
3426,2024-06-01 21:57:00,Chancay 60g,Panadería,0.49,2,0.98,8,2024-06-01,21,Saturday,6,22
3427,2024-04-09 09:49:00,Harina Blanca Flor 1kg,Abarrotes,3.16,5,15.8,4,2024-04-09,9,Tuesday,4,15
3428,2024-05-29 20:35:00,Pasta Dental Colgate,Higiene,5.61,2,11.22,6,2024-05-29,20,Wednesday,5,22
3429,2024-03-25 17:48:00,Galletas Soda Field,Snacks,2.74,3,8.22,7,2024-03-25,17,Monday,3,13
3430,2024-07-08 09:03:00,Sublime 36g,Snacks,1.47,1,1.47,7,2024-07-08,9,Monday,7,28
3431,2024-07-09 08:52:00,Shampoo Head&Shoulders,Higiene,18.28,1,18.28,6,2024-07-09,8,Tuesday,7,28
3432,2024-02-18 20:57:00,Chancay 60g,Panadería,0.5,1,0.5,8,2024-02-18,20,Sunday,2,7
3433,2024-07-11 15:58:00,Jabón Bolivar 230g,Limpieza,2.87,2,5.74,6,2024-07-11,15,Thursday,7,28
3434,2024-07-21 07:27:00,Leche Gloria Entera 1L,Lácteos,4.88,2,9.76,3,2024-07-21,7,Sunday,7,29
3435,2024-05-13 09:05:00,Aceite Primor 1L,Abarrotes,9.02,2,18.04,4,2024-05-13,9,Monday,5,20
3436,2024-02-23 21:48:00,Inca Kola 1.5L,Bebidas,5.62,4,22.48,1,2024-02-23,21,Friday,2,8
3437,2024-07-17 07:39:00,Leche Gloria Light 1L,Lácteos,5.0,2,10.0,3,2024-07-17,7,Wednesday,7,29
3438,2024-03-11 16:36:00,Agua San Luis 2.5L,Bebidas,3.58,1,3.58,1,2024-03-11,16,Monday,3,11
3439,2024-07-07 11:53:00,Inca Kola 1.5L,Bebidas,5.48,1,5.48,1,2024-07-07,11,Sunday,7,27
3440,2024-01-13 20:35:00,Mantequilla Gloria 100g,Lácteos,4.31,2,8.62,3,2024-01-13,20,Saturday,1,2
3441,2024-02-23 08:05:00,Queso Edam Gloria 250g,Lácteos,12.75,3,38.25,3,2024-02-23,8,Friday,2,8
3442,2024-07-09 20:48:00,Sardina Florida 425g,Conservas,4.19,3,12.57,4,2024-07-09,20,Tuesday,7,28
3443,2024-07-15 16:12:00,Inca Kola 500ml,Bebidas,2.53,2,5.06,1,2024-07-15,16,Monday,7,29
3444,2024-07-10 09:36:00,Inca Kola 1.5L,Bebidas,5.59,2,11.18,1,2024-07-10,9,Wednesday,7,28
3445,2024-01-03 09:08:00,Agua San Luis 2.5L,Bebidas,3.6,5,18.0,1,2024-01-03,9,Wednesday,1,1
3446,2024-02-04 16:22:00,Atún Florida 170g,Conservas,3.84,1,3.84,4,2024-02-04,16,Sunday,2,5
3447,2024-01-11 16:52:00,Pañales Huggies T4 x28,Higiene,34.61,3,103.83,6,2024-01-11,16,Thursday,1,2
3448,2024-07-02 08:20:00,Chifles La Doña 80g,Snacks,2.05,1,2.05,7,2024-07-02,8,Tuesday,7,27
3449,2024-02-24 12:25:00,Atún Florida 170g,Conservas,3.99,1,3.99,4,2024-02-24,12,Saturday,2,8
3450,2024-05-07 08:08:00,Sublime 36g,Snacks,1.46,2,2.92,7,2024-05-07,8,Tuesday,5,19
3451,2024-05-10 18:36:00,Detergente Ariel 850g,Limpieza,12.28,1,12.28,6,2024-05-10,18,Friday,5,19
3452,2024-07-23 06:40:00,Sal Marina 1kg,Abarrotes,1.5,3,4.5,5,2024-07-23,6,Tuesday,7,30
3453,2024-01-24 21:28:00,Pañales Huggies T4 x28,Higiene,33.48,3,100.44,6,2024-01-24,21,Wednesday,1,4
3454,2024-08-08 21:15:00,Jabón Bolivar 230g,Limpieza,2.8,3,8.4,6,2024-08-08,21,Thursday,8,32
3455,2024-04-01 20:06:00,Aceite Primor 500ml,Abarrotes,5.13,4,20.52,4,2024-04-01,20,Monday,4,14
3456,2024-06-22 10:53:00,Papel Higiénico Elite x4,Higiene,9.12,3,27.36,6,2024-06-22,10,Saturday,6,25
3457,2024-05-04 07:54:00,Galletas Oreo 36g,Snacks,1.5,1,1.5,7,2024-05-04,7,Saturday,5,18
3458,2024-07-15 19:00:00,Pañales Huggies T3 x30,Higiene,33.31,2,66.62,6,2024-07-15,19,Monday,7,29
3459,2024-02-15 21:51:00,Harina Blanca Flor 1kg,Abarrotes,3.15,3,9.45,4,2024-02-15,21,Thursday,2,7
3460,2024-01-20 07:39:00,Pañales Huggies T3 x30,Higiene,32.43,3,97.29,6,2024-01-20,7,Saturday,1,3
3461,2024-06-11 16:34:00,Sardina Florida 425g,Conservas,4.31,3,12.93,4,2024-06-11,16,Tuesday,6,24
3462,2024-07-31 08:07:00,Pañales Huggies T3 x30,Higiene,31.89,1,31.89,6,2024-07-31,8,Wednesday,7,31
3463,2024-05-19 08:13:00,Pan de Molde Bimbo 500g,Panadería,6.41,1,6.41,8,2024-05-19,8,Sunday,5,20
3464,2024-04-17 07:59:00,Galletas Soda Field,Snacks,2.86,3,8.58,7,2024-04-17,7,Wednesday,4,16
3465,2024-06-11 08:29:00,Fideos Don Vittorio 500g,Abarrotes,2.8,1,2.8,4,2024-06-11,8,Tuesday,6,24
3466,2024-02-28 12:59:00,Queso Edam Gloria 250g,Lácteos,12.56,1,12.56,3,2024-02-28,12,Wednesday,2,9
3467,2024-07-23 08:25:00,Mantequilla Gloria 100g,Lácteos,4.25,2,8.5,3,2024-07-23,8,Tuesday,7,30
3468,2024-05-25 09:34:00,Inca Kola 500ml,Bebidas,2.57,3,7.71,1,2024-05-25,9,Saturday,5,21
3469,2024-04-26 16:48:00,Chifles La Doña 80g,Snacks,1.95,2,3.9,7,2024-04-26,16,Friday,4,17
3470,2024-07-31 16:34:00,Sal Marina 1kg,Abarrotes,1.47,4,5.88,5,2024-07-31,16,Wednesday,7,31
3471,2024-02-01 20:01:00,Galletas Soda Field,Snacks,2.88,3,8.64,7,2024-02-01,20,Thursday,2,5
3472,2024-05-23 09:48:00,Pan de Molde Bimbo 500g,Panadería,6.63,2,13.26,8,2024-05-23,9,Thursday,5,21
3473,2024-07-17 07:12:00,Fideos Lavaggi 500g,Abarrotes,2.57,3,7.71,4,2024-07-17,7,Wednesday,7,29
3474,2024-05-08 08:32:00,Queso Edam Gloria 250g,Lácteos,12.28,2,24.56,3,2024-05-08,8,Wednesday,5,19
3475,2024-04-23 17:32:00,Galletas Oreo 36g,Snacks,1.52,1,1.52,7,2024-04-23,17,Tuesday,4,17
3476,2024-04-13 08:28:00,Arroz Costeño 5kg,Abarrotes,17.85,1,17.85,4,2024-04-13,8,Saturday,4,15
3477,2024-02-29 06:39:00,Leche Gloria Entera 1L,Lácteos,4.93,1,4.93,3,2024-02-29,6,Thursday,2,9
3478,2024-02-19 21:01:00,Detergente Ariel 850g,Limpieza,12.53,1,12.53,6,2024-02-19,21,Monday,2,8
3479,2024-02-04 20:02:00,Papel Higiénico Elite x4,Higiene,8.67,2,17.34,6,2024-02-04,20,Sunday,2,5
3480,2024-08-08 08:39:00,Aceite Primor 1L,Abarrotes,9.02,1,9.02,4,2024-08-08,8,Thursday,8,32
3481,2024-04-25 20:17:00,Detergente Ariel 850g,Limpieza,12.17,2,24.34,6,2024-04-25,20,Thursday,4,17
3482,2024-06-30 14:06:00,Pepsi 500ml,Bebidas,2.26,5,11.3,2,2024-06-30,14,Sunday,6,26
3483,2024-04-05 13:53:00,Fideos Lavaggi 500g,Abarrotes,2.52,5,12.6,4,2024-04-05,13,Friday,4,14
3484,2024-06-08 21:06:00,Pepsi 500ml,Bebidas,2.25,2,4.5,2,2024-06-08,21,Saturday,6,23
3485,2024-05-19 06:37:00,Fideos Lavaggi 500g,Abarrotes,2.5,5,12.5,4,2024-05-19,6,Sunday,5,20
3486,2024-03-06 19:13:00,Lejía Clorox 900ml,Limpieza,4.41,1,4.41,6,2024-03-06,19,Wednesday,3,10
3487,2024-05-06 10:11:00,Agua San Luis 2.5L,Bebidas,3.4,3,10.2,1,2024-05-06,10,Monday,5,19
3488,2024-02-14 20:34:00,Arroz Costeño 5kg,Abarrotes,17.03,5,85.15,4,2024-02-14,20,Wednesday,2,7
3489,2024-03-19 21:06:00,Arroz Costeño 1kg,Abarrotes,3.74,4,14.96,4,2024-03-19,21,Tuesday,3,12
3490,2024-01-04 08:28:00,Galletas Oreo 36g,Snacks,1.51,3,4.53,7,2024-01-04,8,Thursday,1,1
3491,2024-08-27 07:02:00,Pepsi 500ml,Bebidas,2.28,5,11.4,2,2024-08-27,7,Tuesday,8,35
3492,2024-04-10 19:46:00,Sal Marina 1kg,Abarrotes,1.46,2,2.92,5,2024-04-10,19,Wednesday,4,15
3493,2024-02-20 20:00:00,Detergente Ace 850g,Limpieza,11.87,2,23.74,6,2024-02-20,20,Tuesday,2,8
3494,2024-01-08 08:15:00,Sardina Florida 425g,Conservas,4.16,1,4.16,4,2024-01-08,8,Monday,1,2
3495,2024-01-04 08:13:00,Mantequilla Gloria 100g,Lácteos,4.19,3,12.57,3,2024-01-04,8,Thursday,1,1
3496,2024-07-11 20:10:00,Arroz Costeño 1kg,Abarrotes,3.71,2,7.42,4,2024-07-11,20,Thursday,7,28
3497,2024-05-18 07:47:00,Arroz Costeño 5kg,Abarrotes,17.47,5,87.35,4,2024-05-18,7,Saturday,5,20
3498,2024-06-16 20:11:00,Agua San Luis 500ml,Bebidas,1.17,1,1.17,1,2024-06-16,20,Sunday,6,24
3499,2024-03-21 14:47:00,Fideos Don Vittorio 500g,Abarrotes,2.85,4,11.4,4,2024-03-21,14,Thursday,3,12
3500,2024-01-29 08:30:00,Galletas Soda Field,Snacks,2.79,1,2.79,7,2024-01-29,8,Monday,1,5
3501,2024-03-03 20:52:00,Atún Florida 170g,Conservas,3.96,1,3.96,4,2024-03-03,20,Sunday,3,9
3502,2024-08-07 10:11:00,Harina Blanca Flor 1kg,Abarrotes,3.13,3,9.39,4,2024-08-07,10,Wednesday,8,32
3503,2024-01-04 07:13:00,Papel Higiénico Elite x4,Higiene,8.78,3,26.34,6,2024-01-04,7,Thursday,1,1
3504,2024-02-06 06:37:00,Agua San Luis 2.5L,Bebidas,3.46,3,10.38,1,2024-02-06,6,Tuesday,2,6
3505,2024-07-23 11:24:00,Shampoo Head&Shoulders,Higiene,17.97,3,53.91,6,2024-07-23,11,Tuesday,7,30
3506,2024-04-17 17:20:00,Aceite Primor 500ml,Abarrotes,5.11,1,5.11,4,2024-04-17,17,Wednesday,4,16
3507,2024-04-30 21:38:00,Leche Evaporada Gloria,Lácteos,3.24,2,6.48,3,2024-04-30,21,Tuesday,4,18
3508,2024-06-22 08:52:00,Inca Kola 1.5L,Bebidas,5.53,3,16.59,1,2024-06-22,8,Saturday,6,25
3509,2024-01-29 20:06:00,Detergente Ariel 850g,Limpieza,12.56,1,12.56,6,2024-01-29,20,Monday,1,5
3510,2024-03-22 08:10:00,Leche Gloria Light 1L,Lácteos,4.91,2,9.82,3,2024-03-22,8,Friday,3,12
3511,2024-07-12 19:16:00,Papel Higiénico Elite x4,Higiene,8.93,2,17.86,6,2024-07-12,19,Friday,7,28
3512,2024-06-21 20:29:00,Chifles La Doña 80g,Snacks,2.06,2,4.12,7,2024-06-21,20,Friday,6,25
3513,2024-05-08 21:29:00,Inca Kola 500ml,Bebidas,2.43,3,7.29,1,2024-05-08,21,Wednesday,5,19
3514,2024-04-22 08:36:00,Azúcar Cartavio 1kg,Abarrotes,3.52,1,3.52,5,2024-04-22,8,Monday,4,17
3515,2024-03-15 10:05:00,Galletas Soda Field,Snacks,2.77,2,5.54,7,2024-03-15,10,Friday,3,11
3516,2024-04-13 12:25:00,Pepsi 500ml,Bebidas,2.36,5,11.8,2,2024-04-13,12,Saturday,4,15
3517,2024-08-01 08:14:00,Leche Evaporada Gloria,Lácteos,3.21,2,6.42,3,2024-08-01,8,Thursday,8,31
3518,2024-04-21 07:32:00,Chifles La Doña 80g,Snacks,1.95,1,1.95,7,2024-04-21,7,Sunday,4,16
3519,2024-05-15 21:27:00,Mantequilla Gloria 100g,Lácteos,4.11,1,4.11,3,2024-05-15,21,Wednesday,5,20
3520,2024-02-13 07:12:00,Inca Kola 500ml,Bebidas,2.53,4,10.12,1,2024-02-13,7,Tuesday,2,7
3521,2024-08-09 08:00:00,Yogurt Gloria Fresa 1kg,Lácteos,6.6,1,6.6,3,2024-08-09,8,Friday,8,32
3522,2024-01-16 09:33:00,Inca Kola 500ml,Bebidas,2.46,4,9.84,1,2024-01-16,9,Tuesday,1,3
3523,2024-07-09 18:29:00,Harina Blanca Flor 1kg,Abarrotes,3.22,2,6.44,4,2024-07-09,18,Tuesday,7,28
3524,2024-01-01 20:07:00,Inca Kola 500ml,Bebidas,2.44,3,7.32,1,2024-01-01,20,Monday,1,1
3525,2024-01-06 08:24:00,Inca Kola 500ml,Bebidas,2.54,5,12.7,1,2024-01-06,8,Saturday,1,1
3526,2024-07-29 09:31:00,Yogurt Gloria Fresa 1kg,Lácteos,6.67,1,6.67,3,2024-07-29,9,Monday,7,31
3527,2024-06-21 21:47:00,Queso Edam Gloria 250g,Lácteos,12.59,3,37.77,3,2024-06-21,21,Friday,6,25
3528,2024-01-03 21:19:00,Lejía Clorox 900ml,Limpieza,4.63,3,13.89,6,2024-01-03,21,Wednesday,1,1
3529,2024-08-29 19:30:00,Agua San Luis 2.5L,Bebidas,3.48,3,10.44,1,2024-08-29,19,Thursday,8,35
3530,2024-01-13 09:52:00,Coca-Cola 500ml,Bebidas,2.5,5,12.5,2,2024-01-13,9,Saturday,1,2
3531,2024-03-04 20:46:00,Azúcar Cartavio 1kg,Abarrotes,3.6,2,7.2,5,2024-03-04,20,Monday,3,10
3532,2024-08-25 07:20:00,Agua San Luis 2.5L,Bebidas,3.53,1,3.53,1,2024-08-25,7,Sunday,8,34
3533,2024-06-14 21:21:00,Pan de Molde Bimbo 500g,Panadería,6.36,3,19.08,8,2024-06-14,21,Friday,6,24
3534,2024-07-25 20:12:00,Mantequilla Gloria 100g,Lácteos,4.14,3,12.42,3,2024-07-25,20,Thursday,7,30
3535,2024-01-18 21:48:00,Inca Kola 500ml,Bebidas,2.47,2,4.94,1,2024-01-18,21,Thursday,1,3
3536,2024-01-08 21:36:00,Pañales Huggies T3 x30,Higiene,32.69,3,98.07,6,2024-01-08,21,Monday,1,2
3537,2024-05-28 14:55:00,Harina Blanca Flor 1kg,Abarrotes,3.19,4,12.76,4,2024-05-28,14,Tuesday,5,22
3538,2024-07-02 07:35:00,Yogurt Gloria Fresa 1kg,Lácteos,6.41,1,6.41,3,2024-07-02,7,Tuesday,7,27
3539,2024-07-26 09:58:00,Inca Kola 1.5L,Bebidas,5.56,1,5.56,1,2024-07-26,9,Friday,7,30
3540,2024-08-23 07:32:00,Yogurt Gloria Fresa 1kg,Lácteos,6.54,2,13.08,3,2024-08-23,7,Friday,8,34
3541,2024-01-01 08:09:00,Harina Blanca Flor 1kg,Abarrotes,3.21,1,3.21,4,2024-01-01,8,Monday,1,1
3542,2024-08-15 08:44:00,Chifles La Doña 80g,Snacks,2.05,2,4.1,7,2024-08-15,8,Thursday,8,33
3543,2024-02-28 17:40:00,Pasta Dental Colgate,Higiene,5.47,1,5.47,6,2024-02-28,17,Wednesday,2,9
3544,2024-08-31 17:29:00,Aceite Primor 1L,Abarrotes,8.64,1,8.64,4,2024-08-31,17,Saturday,8,35
3545,2024-02-10 10:35:00,Agua San Luis 2.5L,Bebidas,3.42,3,10.26,1,2024-02-10,10,Saturday,2,6
3546,2024-06-24 20:40:00,Leche Gloria Light 1L,Lácteos,4.98,1,4.98,3,2024-06-24,20,Monday,6,26
3547,2024-03-29 15:42:00,Sardina Florida 425g,Conservas,4.1,2,8.2,4,2024-03-29,15,Friday,3,13
3548,2024-01-16 20:14:00,Coca-Cola 500ml,Bebidas,2.46,1,2.46,2,2024-01-16,20,Tuesday,1,3
3549,2024-01-07 07:35:00,Pañales Huggies T3 x30,Higiene,32.54,1,32.54,6,2024-01-07,7,Sunday,1,1
3550,2024-01-23 09:56:00,Pasta Dental Colgate,Higiene,5.63,3,16.89,6,2024-01-23,9,Tuesday,1,4
3551,2024-08-19 09:59:00,Arroz Costeño 1kg,Abarrotes,3.7,4,14.8,4,2024-08-19,9,Monday,8,34
3552,2024-02-02 08:34:00,Agua San Luis 2.5L,Bebidas,3.4,3,10.2,1,2024-02-02,8,Friday,2,5
3553,2024-04-21 13:52:00,Pañales Huggies T4 x28,Higiene,34.84,3,104.52,6,2024-04-21,13,Sunday,4,16
3554,2024-03-20 20:56:00,Fideos Don Vittorio 500g,Abarrotes,2.83,3,8.49,4,2024-03-20,20,Wednesday,3,12
3555,2024-04-22 20:54:00,Yogurt Gloria Fresa 1kg,Lácteos,6.42,3,19.26,3,2024-04-22,20,Monday,4,17
3556,2024-01-28 16:15:00,Inca Kola 1.5L,Bebidas,5.46,1,5.46,1,2024-01-28,16,Sunday,1,4
3557,2024-07-06 20:16:00,Arroz Costeño 5kg,Abarrotes,17.34,2,34.68,4,2024-07-06,20,Saturday,7,27
3558,2024-01-22 21:34:00,Pañales Huggies T3 x30,Higiene,31.84,1,31.84,6,2024-01-22,21,Monday,1,4
3559,2024-07-12 09:08:00,Sardina Florida 425g,Conservas,4.24,2,8.48,4,2024-07-12,9,Friday,7,28
3560,2024-04-10 20:32:00,Aceite Primor 500ml,Abarrotes,5.31,4,21.24,4,2024-04-10,20,Wednesday,4,15
3561,2024-08-27 21:09:00,Lejía Clorox 900ml,Limpieza,4.44,1,4.44,6,2024-08-27,21,Tuesday,8,35
3562,2024-08-25 20:56:00,Agua San Luis 500ml,Bebidas,1.23,4,4.92,1,2024-08-25,20,Sunday,8,34
3563,2024-05-10 14:50:00,Shampoo Head&Shoulders,Higiene,18.27,3,54.81,6,2024-05-10,14,Friday,5,19
3564,2024-07-31 07:37:00,Pasta Dental Colgate,Higiene,5.55,1,5.55,6,2024-07-31,7,Wednesday,7,31
3565,2024-01-04 07:51:00,Detergente Ace 850g,Limpieza,11.76,3,35.28,6,2024-01-04,7,Thursday,1,1
3566,2024-05-03 10:08:00,Mantequilla Gloria 100g,Lácteos,4.15,1,4.15,3,2024-05-03,10,Friday,5,18
3567,2024-07-26 07:19:00,Fideos Lavaggi 500g,Abarrotes,2.56,4,10.24,4,2024-07-26,7,Friday,7,30
3568,2024-05-20 07:09:00,Lejía Clorox 900ml,Limpieza,4.46,1,4.46,6,2024-05-20,7,Monday,5,21
3569,2024-08-03 09:48:00,Pañales Huggies T4 x28,Higiene,33.31,2,66.62,6,2024-08-03,9,Saturday,8,31
3570,2024-05-27 06:25:00,Fideos Don Vittorio 500g,Abarrotes,2.85,3,8.55,4,2024-05-27,6,Monday,5,22
3571,2024-07-15 09:45:00,Agua San Luis 2.5L,Bebidas,3.5,5,17.5,1,2024-07-15,9,Monday,7,29
3572,2024-05-19 10:29:00,Arroz Costeño 1kg,Abarrotes,3.69,2,7.38,4,2024-05-19,10,Sunday,5,20
3573,2024-02-29 21:43:00,Pañales Huggies T4 x28,Higiene,34.59,3,103.77,6,2024-02-29,21,Thursday,2,9
3574,2024-08-11 11:46:00,Chifles La Doña 80g,Snacks,2.0,1,2.0,7,2024-08-11,11,Sunday,8,32
3575,2024-05-30 06:25:00,Fideos Lavaggi 500g,Abarrotes,2.46,4,9.84,4,2024-05-30,6,Thursday,5,22
3576,2024-03-29 09:02:00,Inca Kola 1.5L,Bebidas,5.37,2,10.74,1,2024-03-29,9,Friday,3,13
3577,2024-03-20 09:17:00,Detergente Ace 850g,Limpieza,12.12,1,12.12,6,2024-03-20,9,Wednesday,3,12
3578,2024-03-04 09:45:00,Aceite Primor 500ml,Abarrotes,5.06,4,20.24,4,2024-03-04,9,Monday,3,10
3579,2024-04-18 07:31:00,Sublime 36g,Snacks,1.46,1,1.46,7,2024-04-18,7,Thursday,4,16
3580,2024-04-08 07:12:00,Chifles La Doña 80g,Snacks,1.95,1,1.95,7,2024-04-08,7,Monday,4,15
3581,2024-01-27 07:05:00,Arroz Costeño 1kg,Abarrotes,3.87,1,3.87,4,2024-01-27,7,Saturday,1,4
3582,2024-08-28 08:58:00,Coca-Cola 500ml,Bebidas,2.55,4,10.2,2,2024-08-28,8,Wednesday,8,35
3583,2024-01-28 21:47:00,Sal Marina 1kg,Abarrotes,1.51,1,1.51,5,2024-01-28,21,Sunday,1,4
3584,2024-07-14 19:02:00,Pasta Dental Colgate,Higiene,5.37,3,16.11,6,2024-07-14,19,Sunday,7,28
3585,2024-08-14 17:43:00,Lejía Clorox 900ml,Limpieza,4.53,3,13.59,6,2024-08-14,17,Wednesday,8,33
3586,2024-07-03 20:37:00,Pepsi 500ml,Bebidas,2.35,3,7.05,2,2024-07-03,20,Wednesday,7,27
3587,2024-07-29 21:58:00,Pasta Dental Colgate,Higiene,5.54,1,5.54,6,2024-07-29,21,Monday,7,31
3588,2024-02-22 16:14:00,Agua San Luis 500ml,Bebidas,1.2,3,3.6,1,2024-02-22,16,Thursday,2,8
3589,2024-01-06 20:35:00,Leche Gloria Light 1L,Lácteos,4.95,3,14.85,3,2024-01-06,20,Saturday,1,1
3590,2024-05-13 21:08:00,Shampoo Head&Shoulders,Higiene,18.61,2,37.22,6,2024-05-13,21,Monday,5,20
3591,2024-07-02 07:26:00,Pepsi 500ml,Bebidas,2.29,1,2.29,2,2024-07-02,7,Tuesday,7,27
3592,2024-06-25 21:53:00,Pan de Molde Bimbo 500g,Panadería,6.36,1,6.36,8,2024-06-25,21,Tuesday,6,26
3593,2024-06-22 18:16:00,Arroz Costeño 1kg,Abarrotes,3.8,4,15.2,4,2024-06-22,18,Saturday,6,25
3594,2024-05-17 08:53:00,Leche Gloria Light 1L,Lácteos,4.76,1,4.76,3,2024-05-17,8,Friday,5,20
3595,2024-05-23 06:11:00,Pañales Huggies T3 x30,Higiene,32.59,2,65.18,6,2024-05-23,6,Thursday,5,21
3596,2024-04-03 20:55:00,Pan de Molde Bimbo 500g,Panadería,6.32,3,18.96,8,2024-04-03,20,Wednesday,4,14
3597,2024-06-15 08:12:00,Aceite Primor 1L,Abarrotes,8.75,2,17.5,4,2024-06-15,8,Saturday,6,24
3598,2024-02-17 07:25:00,Papel Higiénico Elite x4,Higiene,8.65,3,25.95,6,2024-02-17,7,Saturday,2,7
3599,2024-06-03 18:35:00,Lejía Clorox 900ml,Limpieza,4.59,2,9.18,6,2024-06-03,18,Monday,6,23
3600,2024-04-11 06:24:00,Fideos Don Vittorio 500g,Abarrotes,2.83,4,11.32,4,2024-04-11,6,Thursday,4,15
3601,2024-01-17 20:15:00,Detergente Ariel 850g,Limpieza,12.76,3,38.28,6,2024-01-17,20,Wednesday,1,3
3602,2024-06-27 10:05:00,Detergente Ace 850g,Limpieza,11.58,2,23.16,6,2024-06-27,10,Thursday,6,26
